110779
667, 86092
668, 86082
669, 86078
670, 86073
671, 86083
672, 86090
673, 86105
674, 86123
675, 86098
676, 86094
677, 86080
678, 86075
679, 86066
680, 86082
681, 86086
682, 86094
683, 86104
684, 86096
685, 86106
686, 86082
687, 86098
688, 86093
689, 86086
690, 86080
691, 86073
692, 86069
693, 86078
694, 86108
695, 86109
696, 86117
697, 86096
698, 86089
699, 86076
700, 86070
701, 86084
702, 86086
703, 86080
704, 86092
705, 86099
706, 86092
707, 86101
708, 86100
709, 86102
710, 86087
711, 86084
712, 86075
713, 86069
714, 86064
715, 86096
716, 86112
717, 86103
718, 86115
719, 86091
720, 86085
721, 86071
722, 86088
723, 86088
724, 86080
725, 86078
726, 86087
727, 86095
728, 86087
729, 86119
730, 86104
731, 86096
732, 86085
733, 86079
734, 86071
735, 86064
736, 86082
737, 86100
738, 86106
739, 86101
740, 86110
741, 86087
742, 86080
743, 86089
744, 86092
745, 86082
746, 86078
747, 86073
748, 86083
749, 86090
750, 86105
751, 86123
752, 86098
753, 86094
754, 86080
755, 86075
756, 86066
757, 86082
758, 86086
759, 86094
760, 86104
761, 86096
762, 86106
763, 86082
764, 86098
765, 86093
766, 86086
767, 86080
768, 86073
769, 86069
770, 86078
771, 86108
772, 86109
773, 86117
774, 86096
775, 86089
776, 86076
777, 86070
778, 86084
779, 86086
780, 86080
781, 86092
782, 86099
783, 86092
784, 86101
785, 86100
786, 86102
787, 86087
788, 86084
789, 86075
790, 86069
791, 86064
792, 86096
793, 86112
794, 86103
795, 86115
796, 86091
797, 86085
798, 86071
799, 86088
800, 86088
801, 86080
802, 86078
803, 86087
804, 86095
805, 86087
806, 86119
807, 86104
808, 86096
809, 86085
810, 86079
811, 86071
812, 86064
813, 86082
814, 86100
815, 86106
816, 86101
817, 86110
818, 86087
819, 86080
820, 86089
821, 86092
822, 86082
823, 86078
824, 86073
825, 86083
826, 86090
827, 86105
828, 86123
829, 86098
830, 86094
831, 86080
832, 86075
833, 86066
834, 86082
835, 86086
836, 86094
837, 86104
838, 86096
839, 86106
840, 86082
841, 86098
842, 86093
843, 86086
844, 86080
845, 86073
846, 86069
847, 86078
848, 86108
849, 86109
850, 86117
851, 86096
852, 86089
853, 86076
854, 86070
855, 86084
856, 86086
857, 86080
858, 86092
859, 86099
860, 86092
861, 86101
862, 86100
863, 86102
864, 86087
865, 86084
866, 86075
867, 86069
868, 86064
869, 86096
870, 86112
871, 86103
872, 86115
873, 86091
874, 86085
875, 86071
876, 86088
877, 86088
878, 86080
879, 86078
880, 86087
881, 86095
882, 86087
883, 86119
884, 86104
885, 86096
886, 86085
887, 86079
888, 86071
889, 86064
890, 86082
891, 86100
892, 86106
893, 86101
894, 86110
895, 86087
896, 86080
897, 86089
898, 86092
899, 86082
900, 86078
901, 86073
902, 86083
903, 86090
904, 86105
905, 86123
906, 86098
907, 86094
908, 86080
909, 86075
910, 86066
911, 86082
912, 86086
913, 86094
914, 86104
915, 86096
916, 86106
917, 86082
918, 86098
919, 86093
920, 86086
921, 86080
922, 86073
923, 86069
924, 86078
925, 86108
926, 86109
927, 86117
928, 86096
929, 86089
930, 86076
931, 86070
932, 86084
933, 86086
934, 86080
935, 86092
936, 86099
937, 86092
938, 86101
939, 86100
940, 86102
941, 86087
942, 86084
943, 86075
944, 86069
945, 86064
946, 86096
947, 86112
948, 86103
949, 86115
950, 86091
951, 86085
952, 86071
953, 86088
954, 86088
955, 86080
956, 86078
957, 86087
958, 86095
959, 86087
960, 86119
961, 86104
962, 86096
963, 86085
964, 86079
965, 86071
966, 86064
967, 86082
968, 86100
969, 86106
970, 86101
971, 86110
972, 86087
973, 86080
974, 86089
975, 86092
976, 86082
977, 86078
978, 86073
979, 86083
980, 86090
981, 86105
982, 86123
983, 86098
984, 86094
985, 86080
986, 86075
987, 86066
988, 86082
989, 86086
990, 86094
991, 86104
992, 86096
993, 86106
994, 86082
995, 86098
996, 86093
997, 86086
998, 86080
999, 86073
1000, 86069
1001, 86078
1002, 86108
1003, 86109
1004, 86117
1005, 86096
1006, 86089
1007, 86076
1008, 86070
1009, 86084
1010, 86086
1011, 86080
1012, 86092
1013, 86099
1014, 86092
1015, 86101
1016, 86100
1017, 86102
1018, 86087
1019, 86084
1020, 86075
1021, 86069
1022, 86064
1023, 86096
1024, 86112
1025, 86103
1026, 86115
1027, 86091
1028, 86085
1029, 86071
1030, 86088
1031, 86088
1032, 86080
1033, 86078
1034, 86087
1035, 86095
1036, 86087
1037, 86119
1038, 86104
1039, 86096
1040, 86085
1041, 86079
1042, 86071
1043, 86064
1044, 86082
1045, 86100
1046, 86106
1047, 86101
1048, 86110
1049, 86087
1050, 86080
1051, 86089
1052, 86092
1053, 86082
1054, 86078
1055, 86073
1056, 86083
1057, 86090
1058, 86105
1059, 86123
1060, 86098
1061, 86094
1062, 86080
1063, 86075
1064, 86066
1065, 86082
1066, 86086
1067, 86094
1068, 86104
1069, 86096
1070, 86106
1071, 86082
1072, 86098
1073, 86093
1074, 86086
1075, 86080
1076, 86073
1077, 86069
1078, 86078
1079, 86108
1080, 86109
1081, 86117
1082, 86096
1083, 86089
1084, 86076
1085, 86070
1086, 86084
1087, 86086
1088, 86080
1089, 86092
1090, 86099
1091, 86092
1092, 86101
1093, 86100
1094, 86102
1095, 86087
1096, 86084
1097, 86075
1098, 86069
1099, 86064
1100, 86096
1101, 86112
1102, 86103
1103, 86115
1104, 86091
1105, 86085
1106, 86071
1107, 86088
1108, 86088
1109, 86080
1110, 86078
1111, 86087
1112, 86095
1113, 86087
1114, 86119
1115, 86104
1116, 86096
1117, 86085
1118, 86079
1119, 86071
1120, 86064
1121, 86082
1122, 86100
1123, 86106
1124, 86101
1125, 86110
1126, 86087
1127, 86080
1128, 86089
1129, 86092
1130, 86082
1131, 86078
1132, 86073
1133, 86083
1134, 86090
1135, 86105
1136, 86123
1137, 86098
1138, 86094
1139, 86080
1140, 86075
1141, 86066
1142, 86082
1143, 86086
1144, 86094
1145, 86104
1146, 86096
1147, 86106
1148, 86082
1149, 86098
1150, 86093
1151, 86086
1152, 86080
1153, 86073
1154, 86069
1155, 86078
1156, 86108
1157, 86109
1158, 86117
1159, 86096
1160, 86089
1161, 86076
1162, 86070
1163, 86084
1164, 86086
1165, 86080
1166, 86092
1167, 86099
1168, 86092
1169, 86101
1170, 86100
1171, 86102
1172, 86087
1173, 86084
1174, 86075
1175, 86069
1176, 86064
1177, 86096
1178, 86112
1179, 86103
1180, 86115
1181, 86091
1182, 86085
1183, 86071
1184, 86088
1185, 86088
1186, 86080
1187, 86078
1188, 86087
1189, 86095
1190, 86087
1191, 86119
1192, 86104
1193, 86096
1194, 86085
1195, 86079
1196, 86071
1197, 86064
1198, 86082
1199, 86100
1200, 86106
1201, 86101
1202, 86110
1203, 86087
1204, 86080
1205, 86089
1206, 86092
1207, 86082
1208, 86078
1209, 86073
1210, 86083
1211, 86090
1212, 86105
1213, 86123
1214, 86098
1215, 86094
1216, 86080
1217, 86075
1218, 86066
1219, 86082
1220, 86086
1221, 86094
1222, 86104
1223, 86096
1224, 86106
1225, 86082
1226, 86098
1227, 86093
1228, 86086
1229, 86080
1230, 86073
1231, 86069
1232, 86078
1233, 86108
1234, 86109
1235, 86117
1236, 86096
1237, 86089
1238, 86076
1239, 86070
1240, 86084
1241, 86086
1242, 86080
1243, 86092
1244, 86099
1245, 86092
1246, 86101
1247, 86100
1248, 86102
1249, 86087
1250, 86084
1251, 86075
1252, 86069
1253, 86064
1254, 86096
1255, 86112
1256, 86103
1257, 86115
1258, 86091
1259, 86085
1260, 86071
1261, 86088
1262, 86088
1263, 86080
1264, 86078
1265, 86087
1266, 86095
1267, 86087
1268, 86119
1269, 86104
1270, 86096
1271, 86085
1272, 86079
1273, 86071
1274, 86064
1275, 86082
1276, 86100
1277, 86106
1278, 86101
1279, 86110
1280, 86087
1281, 86080
1282, 86089
1283, 86092
1284, 86082
1285, 86078
1286, 86073
1287, 86083
1288, 86090
1289, 86105
1290, 86123
1291, 86098
1292, 86094
1293, 86080
1294, 86075
1295, 86066
1296, 86082
1297, 86086
1298, 86094
1299, 86104
1300, 86096
1301, 86106
1302, 86082
1303, 86098
1304, 86093
1305, 86086
1306, 86080
1307, 86073
1308, 86069
1309, 86078
1310, 86108
1311, 86109
1312, 86117
1313, 86096
1314, 86089
1315, 86076
1316, 86070
1317, 86084
1318, 86086
1319, 86080
1320, 86092
1321, 86099
1322, 86092
1323, 86101
1324, 86100
1325, 86102
1326, 86087
1327, 86084
1328, 86075
1329, 86069
1330, 86064
1331, 86096
1332, 86112
1333, 86103
1334, 86115
1335, 86091
1336, 86085
1337, 86071
1338, 86088
1339, 86088
1340, 86080
1341, 86078
1342, 86087
1343, 86095
1344, 86087
1345, 86119
1346, 86104
1347, 86096
1348, 86085
1349, 86079
1350, 86071
1351, 86064
1352, 86082
1353, 86100
1354, 86106
1355, 86101
1356, 86110
1357, 86087
1358, 86080
1359, 86089
1360, 86092
1361, 86082
1362, 86078
1363, 86073
1364, 86083
1365, 86090
1366, 86105
1367, 86123
1368, 86098
1369, 86094
1370, 86080
1371, 86075
1372, 86066
1373, 86082
1374, 86086
1375, 86094
1376, 86104
1377, 86096
1378, 86106
1379, 86082
1380, 86098
1381, 86093
1382, 86086
1383, 86080
1384, 86073
1385, 86069
1386, 86078
1387, 86108
1388, 86109
1389, 86117
1390, 86096
1391, 86089
1392, 86076
1393, 86070
1394, 86084
1395, 86086
1396, 86080
1397, 86092
1398, 86099
1399, 86092
1400, 86101
1401, 86100
1402, 86102
1403, 86087
1404, 86084
1405, 86075
1406, 86069
1407, 86064
1408, 86096
1409, 86112
1410, 86103
1411, 86115
1412, 86091
1413, 86085
1414, 86071
1415, 86088
1416, 86088
1417, 86080
1418, 86078
1419, 86087
1420, 86095
1421, 86087
1422, 86119
1423, 86104
1424, 86096
1425, 86085
1426, 86079
1427, 86071
1428, 86064
1429, 86082
1430, 86100
1431, 86106
1432, 86101
1433, 86110
1434, 86087
1435, 86080
1436, 86089
1437, 86092
1438, 86082
1439, 86078
1440, 86073
1441, 86083
1442, 86090
1443, 86105
1444, 86123
1445, 86098
1446, 86094
1447, 86080
1448, 86075
1449, 86066
1450, 86082
1451, 86086
1452, 86094
1453, 86104
1454, 86096
1455, 86106
1456, 86082
1457, 86098
1458, 86093
1459, 86086
1460, 86080
1461, 86073
1462, 86069
1463, 86078
1464, 86108
1465, 86109
1466, 86117
1467, 86096
1468, 86089
1469, 86076
1470, 86070
1471, 86084
1472, 86086
1473, 86080
1474, 86092
1475, 86099
1476, 86092
1477, 86101
1478, 86100
1479, 86102
1480, 86087
1481, 86084
1482, 86075
1483, 86069
1484, 86064
1485, 86096
1486, 86112
1487, 86103
1488, 86115
1489, 86091
1490, 86085
1491, 86071
1492, 86088
1493, 86088
1494, 86080
1495, 86078
1496, 86087
1497, 86095
1498, 86087
1499, 86119
1500, 86104
1501, 86096
1502, 86085
1503, 86079
1504, 86071
1505, 86064
1506, 86082
1507, 86100
1508, 86106
1509, 86101
1510, 86110
1511, 86087
1512, 86080
1513, 86089
1514, 86092
1515, 86082
1516, 86078
1517, 86073
1518, 86083
1519, 86090
1520, 86105
1521, 86123
1522, 86098
1523, 86094
1524, 86080
1525, 86075
1526, 86066
1527, 86082
1528, 86086
1529, 86094
1530, 86104
1531, 86096
1532, 86106
1533, 86082
1534, 86098
1535, 86093
1536, 86086
1537, 86080
1538, 86073
1539, 86069
1540, 86078
1541, 86108
1542, 86109
1543, 86117
1544, 86096
1545, 86089
1546, 86076
1547, 86070
1548, 86084
1549, 86086
1550, 86080
1551, 86092
1552, 86099
1553, 86092
1554, 86101
1555, 86100
1556, 86102
1557, 86087
1558, 86084
1559, 86075
1560, 86069
1561, 86064
1562, 86096
1563, 86112
1564, 86103
1565, 86115
1566, 86091
1567, 86085
1568, 86071
1569, 86088
1570, 86088
1571, 86080
1572, 86078
1573, 86087
1574, 86095
1575, 86087
1576, 86119
1577, 86104
1578, 86096
1579, 86085
1580, 86079
1581, 86071
1582, 86064
1583, 86082
1584, 86100
1585, 86106
1586, 86101
1587, 86110
1588, 86087
1589, 86080
1590, 86089
1591, 86092
1592, 86082
1593, 86078
1594, 86073
1595, 86083
1596, 86090
1597, 86105
1598, 86123
1599, 86098
1600, 86094
1601, 86080
1602, 86075
1603, 86066
1604, 86082
1605, 86086
1606, 86094
1607, 86104
1608, 86096
1609, 86106
1610, 86082
1611, 86098
1612, 86093
1613, 86086
1614, 86080
1615, 86073
1616, 86069
1617, 86078
1618, 86108
1619, 86109
1620, 86117
1621, 86096
1622, 86089
1623, 86076
1624, 86070
1625, 86084
1626, 86086
1627, 86080
1628, 86092
1629, 86099
1630, 86092
1631, 86101
1632, 86100
1633, 86102
1634, 86087
1635, 86084
1636, 86075
1637, 86069
1638, 86064
1639, 86096
1640, 86112
1641, 86103
1642, 86115
1643, 86091
1644, 86085
1645, 86071
1646, 86088
1647, 86088
1648, 86080
1649, 86078
1650, 86087
1651, 86095
1652, 86087
1653, 86119
1654, 86104
1655, 86096
1656, 86085
1657, 86079
1658, 86071
1659, 86064
1660, 86082
1661, 86100
1662, 86106
1663, 86101
1664, 86110
1665, 86087
1666, 86080
1
The projected value at index 1000000000 is 86080
86080
